中共中央,遵义,"['彼时', '，', '“', '地下', '”', '的', '陈独秀', '怎么', '也', '想不到', '，', '也', '在', '同一', '时间', '里', '，', '中共中央', '也', '在', '西南', '的', '遵义', '城里', '的', '一', '幢', '黔', '省军阀', '的', '弃', '楼', '里', '举行', '了', '一', '次', '会议', '，', '在', '这', '次', '权力', '再', '分配', '的', '极', '要紧', '的', '会议', '上', '，', '被', '苏联', '人指派', '担当', '中共', '领袖', '的', '那', '几', '个', '从', '莫斯科', '回国', '的', '后生', '们', '，', '连同', '牛皮', '烘烘', '的', '共产国际', '的', '军事', '顾问', '，', '已经', '被', '毛泽东', '联络', '张闻天', '、', '王稼祥', '等', '轰下台', '来', '，', '中国', '共产党', '自', '此', '开始', '走', '上', '了', '陈独秀所', '向往', '的', '独立自主', '的', '道路', '。']","(22, 23)","(17, 18)",《1912-1928：文武北洋》.txt
国家大剧院工程业主委员会,西城区,"['根据', '《房屋拆迁许可证》', '西', '拆迁', '字', '（', '99', '）', '第117', '号', '规定', '，', '国家', '大', '剧院', '工程', '业主', '委员会', '在', '西城区', '（', '县', '）', '东', '起', '人民', '大会堂', '西侧路', '，', '西', '至', '兵部洼', '胡同', '，', '北', '起', '东', '绒线', '胡同', '，', '南', '至', '高碑', '胡同', '（', '在', '图', '内', '的', '）', '地区', '的', '范围', '内', '，', '进行', '国家', '大', '剧院', '工程', '建设', '，', '需', '对', '上述', '范围', '内', '的', '房屋', '及其', '附属物', '进行', '拆迁', '。']","(19, 20)","(12, 18)",《1912-1928：文武北洋》.txt
北京大学,景山东街,"['我', '去', '过', '最', '早', '的', '北京大学', '校园', '——', '景山', '东街', '的', '马神庙', '遗址', '。']","(9, 11)","(6, 7)",《1912-1928：文武北洋》.txt
北京大学,马神庙,"['我', '去', '过', '最', '早', '的', '北京大学', '校园', '——', '景山', '东街', '的', '马神庙', '遗址', '。']","(12, 13)","(6, 7)",《1912-1928：文武北洋》.txt
风尘河北音书,戎马江南,"['风尘河', '北音', '书', '断', '，', '戎马江南', '羽檄纷', '。']","(5, 6)","(0, 3)",《1912-1928：文武北洋》.txt
中国政府,中国,"['但', '那位', '加拉罕', '入主', '了', '前', '沙俄', '在', '东交民巷', '里', '的', '使馆', '和', '旧', '兵营', '、', '中东', '铁路', '办事处', '后', '，', '却', '不便', '把', '那里', '公开', '变成', '传播', '列宁主义', '的', '大本营', '，', '因为', '中国', '政府', '已', '明确', '表示', '：', '共产主义', '不合', '中国', '国情', '，', '所以', '，', '反对', '""', '赤化', '""', '。']","(41, 42)","(33, 35)",《1912-1928：文武北洋》.txt
北大俄籍,海参崴,"['是', '北大', '俄籍', '教授', '鲍立维', '先生', '把', '来自', '海参崴', '的', '""', '记者', '""', '""', '吴廷康', '""', '（', '维经斯基', '）', '的', '中国', '名字', '介绍', '给', '李大钊', '的', '。']","(8, 9)","(1, 3)",《1912-1928：文武北洋》.txt
北京政府,苏联,"['不过', '，', '越来越', '多', '的', '史料', '在', '证明', '着', '另', '一', '种', '事实', '，', '即', '北京', '政府', '出兵', '苏联', '使馆', '并', '不', '专', '为', '逮捕', '这', '位', '""', '过激党', '""', '的', '首领', '。']","(18, 19)","(15, 17)",《1912-1928：文武北洋》.txt
苏联政府,中国,"['这样一来', '，', '事情', '变', '得', '相当', '棘手', '，', '因为', '根据', '1924年', '的', '北京', '协定', '，', '苏联', '政府', '表示', '不', '在', '中国', '传播', '共产主义', '思想', '，', '而', '这些', '文件', '却', '表明', '他们', '违反', '了', '协定', '。']","(20, 21)","(15, 17)",《1912-1928：文武北洋》.txt
北京政府,苏,"['于是', '，', '张氏', '入主', '北京', '政府', '之后', '，', '开始', '抵御', '苏', '俄', '的', '咄咄逼人', '的', '明争', '（', '南方', '）', '暗抢', '（', '北方', '）', '，', '中', '俄', '关系', '便', '必然', '地', '紧张', '起来', '——']","(10, 11)","(4, 6)",《1912-1928：文武北洋》.txt
北京政府,俄,"['于是', '，', '张氏', '入主', '北京', '政府', '之后', '，', '开始', '抵御', '苏', '俄', '的', '咄咄逼人', '的', '明争', '（', '南方', '）', '暗抢', '（', '北方', '）', '，', '中', '俄', '关系', '便', '必然', '地', '紧张', '起来', '——']","(11, 12)","(4, 6)",《1912-1928：文武北洋》.txt
北京政府,苏联,"['至', '民国', '十六年', '（', '1927年', '）', '春', '，', '北京', '政府', '与', '苏联', '关系', '已', '到', '了', '剑拔弩张', '的', '地步', '——']","(11, 12)","(8, 10)",《1912-1928：文武北洋》.txt
苏联政府,中国,"['马上', '轮', '到', '中国', '政府', '向', '苏联', '政府', '抗议', '了', '——', '3月', '19日', '，', '中国', '驻', '俄', '代办', '向', '苏', '外交部', '提出', '抗议', '，', '抗议', '苏联', '政府', '将', '我', '蒙古', '地区', '划', '入', '了', '他们', '的', '版图', '。']","(14, 15)","(6, 8)",《1912-1928：文武北洋》.txt
苏联政府,蒙古地区,"['马上', '轮', '到', '中国', '政府', '向', '苏联', '政府', '抗议', '了', '——', '3月', '19日', '，', '中国', '驻', '俄', '代办', '向', '苏', '外交部', '提出', '抗议', '，', '抗议', '苏联', '政府', '将', '我', '蒙古', '地区', '划', '入', '了', '他们', '的', '版图', '。']","(29, 31)","(25, 27)",《1912-1928：文武北洋》.txt
俄政府,俄,"['第二', '天', '，', '4月', '7日', '，', '外交', '总长', '顾维钧', '向', '俄', '政府', '抗议', '俄', '使馆', '收容', '南方', '革命党', '人事', '。']","(13, 14)","(10, 12)",《1912-1928：文武北洋》.txt
中国政府,俄,"['4月', '9日', '，', '在', '遥远', '的', '莫斯科', '，', '苏', '外长', '利瓦伊诺夫', '召见', '中国', '驻', '俄', '代办', '郑延禧', '，', '强烈', '抗议', '中国', '政府', '搜查', '俄', '使馆', '的', '违犯', '国际法', '的', '行为', '，', '要求', '中方', '交还', '被', '搜', '去', '的', '档案', '，', '释放', '被捕', '人员', '，', '并', '声明', '召回', '驻', '北京', '之', '代办', '，', '仅', '留', '领事', '。']","(23, 24)","(20, 22)",《1912-1928：文武北洋》.txt
北京外交部,苏联,"['4月', '19日', '，', '北京', '外交部', '将', '整理', '出来', '的', '有关', '苏联', '使馆', '颠覆', '中国', '政府', '的', '证据', '提供', '给', '了', '中外', '各', '报馆', '。']","(10, 11)","(3, 5)",《1912-1928：文武北洋》.txt
安国军政府,苏联,"['安国军', '政府', '的', '目的', '达到', '了', '：', '让', '苏联', '人', '的', '阴谋', '破产', '，', '同时', '摧毁', '了', '存身', '于', '他们', '保护', '下', '的', '南方', '革命党', '在', '北方', '的', '总堡垒', '。']","(8, 9)","(0, 2)",《1912-1928：文武北洋》.txt
北京大学,京城,"['北京大学', '等', '京城', '九', '所', '高校', '的', '校长', '们', '联袂', '求见', '""', '少帅', '""', '张学良', '，', '请', '其', '向', '""', '大帅', '""', '转致', '宽恕', '李大钊', '之', '意', '。']","(2, 3)","(0, 1)",《1912-1928：文武北洋》.txt
东交民巷远东银行,俄国,"['为', '布告事', '，', '案查', '前', '据', '京师', '警察厅', '报告', '：', '东交民巷', '远东', '银行', '及', '旧', '俄国', '兵营', '内', '，', '有', '共产党人', '李大钊', '等', '组织', '党部', '，', '宣传', '赤化', '，', '迭次', '开会', '，', '密谋', '扰乱', '、', '危害', '政府', '等', '情', '。']","(15, 16)","(10, 13)",《1912-1928：文武北洋》.txt
军委会北平分会,北平,"['本来', '碑', '后', '要', '刻', '铭文', '的', '，', '因', '张作霖', '的', '长子', '、', '陆海', '空军', '副', '总司令', '兼', '军委会', '北平', '分会', '委员长', '张学良', '正是', '驻', '节', '北平', '的', '一把手', '，', '所以', '碑文', '才', '未', '敢', '采用', '。']","(26, 27)","(18, 21)",《1912-1928：文武北洋》.txt
苏联政府,中国,"['在', '决定', '满足', '冯玉祥', '和', '其他', '将军', '请求', '的', '问题', '时', '，', '苏联', '政府', '也', '考虑', '了', '中国', '同志', '们', '的', '意见', '。']","(17, 18)","(12, 14)",《1912-1928：文武北洋》.txt
青岛市政府,京,"['我', '想', '更', '多', '地', '了解', '一下', '这', '位', '历史', '人物', '，', '便', '托', '青岛', '市政府', '驻', '京', '办', '的', '人', '设法', '打听', '到', '作者', '的', '近况', '，', '得知', '这', '位', '当', '过', '副', '司长', '的', '名', '女人', '早已', '离开', '朝', '内', '大街', '上', '的', '那', '栋', '外交部', '大楼', '，', '调', '到', '国务院', '农村', '发展', '研究', '中心', '去', '了', '，', '但', '当时', '正', '生病', '住院', '。']","(17, 18)","(14, 16)",《1912-1928：文武北洋》.txt
国民政府,北京,"['回家', '后', '，', '查', '到', '宣武门', '内', '教育部', '街', '的', '沿革', '：', '民国', '十七年', '（', '1928年', '）', '，', '国民', '政府', '改', '北京', '为', '北平', '，', '此', '街', '改名', '""', '党部街', '""', '，', '因为', '国民党', '把', '北平市', '党部', '安进', '了', '这', '所', '大', '院子', '。']","(21, 22)","(18, 20)",《1912-1928：文武北洋》.txt
国民政府,北平,"['回家', '后', '，', '查', '到', '宣武门', '内', '教育部', '街', '的', '沿革', '：', '民国', '十七年', '（', '1928年', '）', '，', '国民', '政府', '改', '北京', '为', '北平', '，', '此', '街', '改名', '""', '党部街', '""', '，', '因为', '国民党', '把', '北平市', '党部', '安进', '了', '这', '所', '大', '院子', '。']","(23, 24)","(18, 20)",《1912-1928：文武北洋》.txt
国民政府,法,"['顾曾', '任', '北洋', '时期', '的', '外交', '总长', '、', '代总理', '，', '后', '长期', '任', '国民', '政府', '驻', '法', '、', '英', '、', '美', '等', '大国', '的', '大使', '。']","(16, 17)","(13, 15)",《1912-1928：文武北洋》.txt
国民政府,英,"['顾曾', '任', '北洋', '时期', '的', '外交', '总长', '、', '代总理', '，', '后', '长期', '任', '国民', '政府', '驻', '法', '、', '英', '、', '美', '等', '大国', '的', '大使', '。']","(18, 19)","(13, 15)",《1912-1928：文武北洋》.txt
国民政府,美,"['顾曾', '任', '北洋', '时期', '的', '外交', '总长', '、', '代总理', '，', '后', '长期', '任', '国民', '政府', '驻', '法', '、', '英', '、', '美', '等', '大国', '的', '大使', '。']","(20, 21)","(13, 15)",《1912-1928：文武北洋》.txt
中国民航,香港,"['在', '毛泽东', '的', '坚持', '下', '，', '当年', '5月', '，', '周恩来', '亲自', '到', '机场', '把', '老人', '及', '儿女', '、', '秘书', '、', '医生', '等', '人', '送', '上', '了', '""', '中国', '民航', '""', '第一', '架', '飞', '香港', '的', '专机', '。']","(33, 34)","(27, 29)",《1912-1928：文武北洋》.txt
中国陆海空军,北平,"['易帜', '后', '的', '张学良', '被', '安排', '在', '了', '蒋中正', '的', '副座', '，', '成为', '威风', '赫赫', '的', '中国', '陆海', '空军', '副', '总司令', '，', '回到', '北平', '，', '成为', '整个', '北方', '的', '第一', '号', '军事', '领袖', '。']","(23, 24)","(16, 19)",《1912-1928：文武北洋》.txt
武汉市人民政府,黎墓,"['是', '哟', '，', '比比', '满', '街', '碎骨', '的', '“', '张', '南皮', '”', '，', '浩劫', '过后', '重', '被', '礼葬', '的', '“', '黎', '南陂', '”', '真', '的', '算是', '劫后', '余生', '了', '——', '1981年', '，', '为', '纪念', '辛亥革命', '七十', '周年', '，', '武汉市', '人民政府', '在', '原', '黎墓', '后侧', '重建', '黎', '的', '新', '墓', '。']","(42, 43)","(38, 40)",《1912-1928：文武北洋》.txt
中兴轮船公司,黎,"['与', '女儿', '同班', '的', '一', '位', '叫', '周恩来', '的', '英俊', '少年', '当然', '不', '会', '引起', '他', '的', '注意', '，', '但', '周却', '对黎', '说', '过', '的', '话', '耿耿于心', '——', '1949年', '11月', '，', '共和国', '政务院', '总理', '周恩来', '在', '中南海', '怀仁堂', '里', '宴请', '一些', '实业家', '们', '时', '，', '得知', '邻座', '的', '中兴', '轮船', '公司', '老板', '即', '黎', '元洪', '的', '长子', '后', '，', '主动', '提及', '与', '其', '大姐', '是', '南开', '第一', '批', '男女', '同班', '同学', '的', '往事', '，', '而且', '还', '风趣', '地', '回忆', '起', '黎', '元洪', '当年', '说', '过', '的', '“', '有', '饭', '大家', '吃', '”', '的', '名言', '。']","(53, 54)","(48, 51)",《1912-1928：文武北洋》.txt
日本关东军,奉天,"['话说', '蒋中正率', '北伐', '军底', '定江山', '后', '，', '内忧外患', '却', '一直', '不曾', '让', '他', '安宁', '，', '尤其', '日本', '关东军', '在', '奉天', '发动', '了', '“', '九一八', '”', '事变', '以后', '，', '总', '有', '情报', '说', '日本', '人', '正', '不断', '做', '着', '前清', '和', '北洋', '遗老', '的', '工作', '，', '那个', '糊里糊涂', '的', '逊帝', '溥仪', '已经', '从', '天津', '日租界', '里', '起身', '偷', '着', '去', '了', '东北', '，', '同样', '住', '在', '日', '租界', '里', '的', '段', '祺瑞', '更', '被', '日本', '军方', '列入', '了', '“', '合作者', '”', '的', '花名册', '，', '他们', '巴不得', '曾', '是', '中国', '头面人物', '的', '老', '段', '出面', '组织', '华北', '伪政权', '！']","(19, 20)","(16, 18)",《1912-1928：文武北洋》.txt
